ASV	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_9047	Eukaryota	Bryozoa	Gymnolaemata	NA	NA	NA	NA
ASV_9048	Eukaryota	Mollusca	Gastropoda	Littorinimorpha	Calyptraeidae	Crepidula	NA
ASV_9049	Eukaryota	Oomycota	Olpidiopsidales__c	Olpidiopsidales	Olpidiopsidaceae	NA	NA
ASV_9050	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_9051	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_9052	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9053	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	Chrysoparadoxa__f	Chrysoparadoxa	Chrysoparadoxa australica
ASV_9054	Eukaryota	Choanoflagellata__p	Choanoflagellata	Craspedida	NA	NA	NA
ASV_9055	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9056	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_9058	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_9059	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_906	Eukaryota	Rotifera	Eurotatoria	Ploima	Synchaetidae	Synchaeta	NA
ASV_9060	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_9061	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9063	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_9066	Eukaryota	Bigyra__p	Bigyra	Bicosoecida	NA	NA	NA
ASV_9067	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9068	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9069	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_907	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9071	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9074	Eukaryota	Nemertea	Palaeonemertea	NA	NA	NA	NA
ASV_9075	Eukaryota	Arthropoda	Chilopoda	NA	NA	NA	NA
ASV_9079	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_908	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	NA	NA	NA
ASV_9081	Eukaryota	Streptophyta	Klebsormidiophyceae	Klebsormidiales	NA	NA	NA
ASV_9082	Eukaryota	Chordata	Actinopteri	Clupeiformes	Clupeidae	Brevoortia	Brevoortia tyrannus
ASV_9084	Eukaryota	Arthropoda	Malacostraca	Amphipoda	Gammaridae	Gammarus	Gammarus mucronatus
ASV_9085	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	NA	NA	NA
ASV_9086	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9088	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9089	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_909	Eukaryota	Phaeophyceae__p	Phaeophyceae	Laminariales	NA	NA	NA
ASV_9090	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9092	Eukaryota	Arthropoda	Collembola	NA	NA	NA	NA
ASV_9093	Eukaryota	Chytridiomycota	Chytridiomycetes	NA	NA	NA	NA
ASV_9094	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9095	Eukaryota	Phaeophyceae__p	Phaeophyceae	Fucales	NA	NA	NA
ASV_9097	Eukaryota	Oomycota	Pythiales__c	NA	NA	NA	NA
ASV_9098	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9099	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_91	Eukaryota	Annelida	Polychaeta	Spionida	NA	NA	NA
ASV_910	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	NA	NA	NA
ASV_9100	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_9103	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_9105	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9106	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_9108	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_9110	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9111	Eukaryota	Streptophyta	Zygnemophyceae	Zygnematales	NA	NA	NA
ASV_9112	Eukaryota	Porifera	Demospongiae	Bubarida	NA	NA	NA
ASV_9113	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9116	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9117	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9118	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_912	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_9120	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_9121	Eukaryota	Nemertea	Enopla	Monostilifera	NA	NA	NA
ASV_9122	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9123	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9125	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9126	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_9128	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9129	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9130	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9131	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9132	Eukaryota	Annelida	Polychaeta	Phyllodocida	Goniadidae	Glycinde	Glycinde multidens
ASV_9134	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	Bacillariaceae	NA	NA
ASV_9135	Eukaryota	Dictyochophyceae__p	Dictyochophyceae	Pedinellales	NA	NA	NA
ASV_9136	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9137	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9139	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_9140	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9141	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_9142	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9143	Eukaryota	Dinophyceae__p	Dinophyceae	Prorocentrales	Prorocentraceae	NA	NA
ASV_9146	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9147	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9148	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_915	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9151	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_9153	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV_9157	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_9159	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_916	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
ASV_9161	Eukaryota	Chrysophyceae__p	Chrysophyceae	NA	NA	NA	NA
ASV_9164	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9165	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9166	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_917	Eukaryota	Streptophyta	Klebsormidiophyceae	NA	NA	NA	NA
ASV_9170	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9171	Eukaryota	Oomycota	Haptoglossa__f__o__c	Haptoglossa__f__o	NA	NA	NA
ASV_9173	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9174	Eukaryota	Chrysophyceae__p	Chrysophyceae	Chromulinales	NA	NA	NA
ASV_9177	Eukaryota	Oomycota	Lagenidiales__c	Lagenidiales	NA	NA	NA
ASV_9178	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9179	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9180	Eukaryota	Ascomycota	Sordariomycetes	Hypocreales	Cordycipitaceae	NA	NA
ASV_9182	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9183	Eukaryota	Gastrotricha	Chaetonotida__c	NA	NA	NA	NA
ASV_9184	Eukaryota	Gastrotricha	Chaetonotida__c	NA	NA	NA	NA
ASV_9185	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9186	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_9187	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	Dasyaceae	Dasya	Dasya baillouviana
ASV_9189	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_919	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Melosirales	NA	NA	NA
ASV_9190	Eukaryota	Evosea	Squamamoeba__f__o__c	Squamamoeba__f__o	NA	NA	NA
ASV_9193	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9194	Eukaryota	Chordata	Actinopteri	NA	NA	NA	NA
ASV_9196	Eukaryota	Mollusca	Gastropoda	Valvatidae__o	NA	NA	NA
ASV_9197	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_9198	Eukaryota	Discosea	Himatismenida__c	NA	NA	NA	NA
ASV_92	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_920	Eukaryota	Arthropoda	Hexanauplia	Calanoida	Acartiidae	NA	NA
ASV_9202	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9205	Eukaryota	Ascomycota	Eurotiomycetes	Eurotiales	Aspergillaceae	NA	NA
ASV_9208	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9211	Eukaryota	Chordata	Actinopteri	Cyprinodontiformes	Fundulidae	Fundulus	Fundulus heteroclitus
ASV_9216	Eukaryota	Hemichordata	Enteropneusta	Harrimaniidae__o	Harrimaniidae	Saccoglossus	Saccoglossus kowalevskii
ASV_9220	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9222	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_9223	Eukaryota	Oomycota	Lagenaceae__o__c	NA	NA	NA	NA
ASV_9225	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9226	Eukaryota	Platyhelminthes	Rhabditophora	Rhabdocoela	Trigonostomidae	Trigonostomum	Trigonostomum penicillatum
ASV_9227	Eukaryota	Bacillariophyta	Mediophyceae	Cymatosirales	NA	NA	NA
ASV_923	Eukaryota	Rhodophyta	Florideophyceae	Halymeniales	Halymeniaceae	Grateloupia	NA
ASV_9230	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9232	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9233	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9234	Eukaryota	Mollusca	Gastropoda	Planorbidae__o	NA	NA	NA
ASV_9235	Eukaryota	Eustigmatophyceae__p	Eustigmatophyceae	Eustigmatales	Monodopsidaceae	Nannochloropsis	NA
ASV_9236	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9237	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9238	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_924	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_9240	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9241	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9242	Eukaryota	Haptophyta	Isochrysidales__c	Isochrysidales	NA	NA	NA
ASV_9245	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9246	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_9247	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_9248	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_925	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9252	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_9256	Eukaryota	Oomycota	Leptomitales__c	Leptomitales	NA	NA	NA
ASV_9257	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9259	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_9262	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_9263	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_9265	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9266	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9267	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9269	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_927	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9271	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9272	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9273	Eukaryota	Basidiomycota	Agaricomycetes	Boletales	NA	NA	NA
ASV_9274	Eukaryota	Bacillariophyta	Mediophyceae	Hemiaulales	NA	NA	NA
ASV_9275	Eukaryota	Oomycota	Haptoglossa__f__o__c	Haptoglossa__f__o	NA	NA	NA
ASV_9276	Eukaryota	Discosea	Flabellinia	Dactylopodida	Paramoebidae	NA	NA
ASV_9277	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_9278	Eukaryota	Raphidophyceae__p	Raphidophyceae	NA	NA	NA	NA
ASV_9279	Eukaryota	Mollusca	Gastropoda	Planorbidae__o	NA	NA	NA
ASV_928	Eukaryota	Cnidaria	Hydrozoa	Leptothecata	Campanulariidae	NA	NA
ASV_9280	Eukaryota	Raphidophyceae__p	Raphidophyceae	NA	NA	NA	NA
ASV_9282	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9283	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9284	Eukaryota	Raphidophyceae__p	Raphidophyceae	NA	NA	NA	NA
ASV_9285	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9286	Eukaryota	Streptophyta	Magnoliopsida	NA	NA	NA	NA
ASV_9288	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9289	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_929	Eukaryota	Mollusca	Gastropoda	Cephalaspidea	Haminoeidae	Haminoea	Haminella solitaria
ASV_9290	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9291	Eukaryota	Oomycota	Saprolegniales__c	Saprolegniales	NA	NA	NA
ASV_9292	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_9293	Eukaryota	Arthropoda	Insecta	Hemiptera	NA	NA	NA
ASV_9295	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_9296	Eukaryota	Mollusca	Gastropoda	Planorbidae__o	NA	NA	NA
ASV_9297	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_93	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_930	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_9302	Eukaryota	Bigyra__p	Bigyra	Thraustochytrida	NA	NA	NA
ASV_9306	Eukaryota	Arthropoda	Arachnida	NA	NA	NA	NA
ASV_9307	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9308	Eukaryota	Arthropoda	Malacostraca	Bathynellacea	NA	NA	NA
ASV_9309	Eukaryota	Basidiomycota	Agaricomycetes	NA	NA	NA	NA
ASV_931	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9310	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9313	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9318	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9319	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9320	Eukaryota	Bacillariophyta	Mediophyceae	Lithodesmiales	NA	NA	NA
ASV_9321	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_9322	Eukaryota	Discosea	Himatismenida__c	Himatismenida	NA	NA	NA
ASV_9325	Eukaryota	Jakobida__c__p	Jakobida__c	NA	NA	NA	NA
ASV_9326	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9327	Eukaryota	Arthropoda	Malacostraca	NA	NA	NA	NA
ASV_933	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9330	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9331	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_9333	Eukaryota	Raphidophyceae__p	Raphidophyceae	Chattonellales	Chattonellaceae	Heterosigma	NA
ASV_9335	Eukaryota	Choanoflagellata__p	Choanoflagellata	Craspedida	NA	NA	NA
ASV_9337	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9340	Eukaryota	Discosea	Flabellinia	NA	NA	NA	NA
ASV_9343	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9345	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_935	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9352	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	NA	NA	NA
ASV_9354	Eukaryota	Phaeophyceae__p	Phaeophyceae	Dictyotales	NA	NA	NA
ASV_9356	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_936	Eukaryota	Annelida	Polychaeta	Terebellida	NA	NA	NA
ASV_9360	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	NA	NA	NA
ASV_9361	Eukaryota	Raphidophyceae__p	Raphidophyceae	NA	NA	NA	NA
ASV_9363	Eukaryota	Mollusca	Gastropoda	Stylommatophora	NA	NA	NA
ASV_9364	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9365	Eukaryota	Ascomycota	Dothideomycetes	Dothideales	NA	NA	NA
ASV_9367	Eukaryota	Dinophyceae__p	Dinophyceae	NA	NA	NA	NA
ASV_9368	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9369	Eukaryota	Chlorophyta	Pyramimonadophyceae	NA	NA	NA	NA
ASV_937	Eukaryota	Chlorophyta	Chloropicophyceae	NA	NA	NA	NA
ASV_9370	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9371	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9372	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_9373	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9374	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_9375	Eukaryota	Synurophyceae__p	Synurophyceae	Ochromonadales	NA	NA	NA
ASV_9376	Eukaryota	Mollusca	Bivalvia	Mytilida	Mytilidae	Mytilus	NA
ASV_9379	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_938	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9380	Eukaryota	Oomycota	Saprolegniales__c	NA	NA	NA	NA
ASV_9381	Eukaryota	Porifera	Demospongiae	NA	NA	NA	NA
ASV_9382	Eukaryota	Annelida	Polychaeta	Phyllodocida	NA	NA	NA
ASV_9384	Eukaryota	Arthropoda	Arachnida	Araneae	NA	NA	NA
ASV_9385	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9386	Eukaryota	Rhodophyta	Florideophyceae	NA	NA	NA	NA
ASV_9389	Eukaryota	Chrysophyceae__p	Chrysophyceae	NA	NA	NA	NA
ASV_9390	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9392	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9393	Eukaryota	Bacillariophyta	Bacillariophyceae	Cocconeidales	NA	NA	NA
ASV_9395	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9396	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9397	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9398	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9399	Eukaryota	Phaeophyceae__p	Phaeophyceae	Laminariales	NA	NA	NA
ASV_94	Eukaryota	Dinophyceae__p	Dinophyceae	Gymnodiniales	Gymnodiniaceae	Nusuttodinium	NA
ASV_940	Eukaryota	Cnidaria	Hydrozoa	Anthoathecata	NA	NA	NA
ASV_9400	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9401	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_9402	Eukaryota	Arthropoda	Insecta	Ephemeroptera	NA	NA	NA
ASV_9404	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9406	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9407	Eukaryota	Bacillariophyta	Bacillariophyceae	Bacillariales	NA	NA	NA
ASV_9408	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Rhizosoleniales	NA	NA	NA
ASV_941	Eukaryota	Annelida	Polychaeta	Sabellida	Sabellidae	Parasabella	Parasabella microphthalma
ASV_9410	Eukaryota	Arthropoda	Arachnida	Scorpiones	NA	NA	NA
ASV_9411	Eukaryota	Phaeophyceae__p	Phaeophyceae	Ectocarpales	NA	NA	NA
ASV_9412	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_9413	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9414	Eukaryota	Discosea	Longamoebia__c	Longamoebia	NA	NA	NA
ASV_9416	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9418	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_942	Eukaryota	Dinophyceae__p	Dinophyceae	Peridiniales	NA	NA	NA
ASV_9420	Eukaryota	Rotifera	Eurotatoria	Ploima	NA	NA	NA
ASV_9421	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9423	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9424	Eukaryota	Basidiomycota	Agaricomycetes	Russulales	NA	NA	NA
ASV_9425	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9427	Eukaryota	Discosea	Flabellinia	Vannellidae__o	NA	NA	NA
ASV_943	Eukaryota	Bacillariophyta	Coscinodiscophyceae	Thalassiosirales	Thalassiosiraceae	NA	NA
ASV_9431	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_9432	Eukaryota	Phaeophyceae__p	Phaeophyceae	NA	NA	NA	NA
ASV_9433	Eukaryota	Oomycota	NA	NA	NA	NA	NA
ASV_9434	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9435	Eukaryota	Raphidophyceae__p	Raphidophyceae	NA	NA	NA	NA
ASV_9438	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9439	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9440	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9442	Eukaryota	Mollusca	Gastropoda	NA	NA	NA	NA
ASV_9443	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9444	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9446	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9448	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9449	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_945	Eukaryota	Bacillariophyta	Fragilariophyceae	Fragilariales	NA	NA	NA
ASV_9451	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9452	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9453	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9454	Eukaryota	Oomycota	Peronosporales__c	NA	NA	NA	NA
ASV_9455	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9456	Eukaryota	Dinophyceae__p	Dinophyceae	Gonyaulacales	Amphidomataceae	NA	NA
ASV_9457	Eukaryota	Basidiomycota	Agaricomycetes	Agaricales	NA	NA	NA
ASV_9458	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_946	Eukaryota	Arthropoda	Insecta	NA	NA	NA	NA
ASV_9460	Eukaryota	Bacillariophyta	Bacillariophyceae	Naviculales	NA	NA	NA
ASV_9461	Eukaryota	Chlorophyta	Ulvophyceae	Bryopsidales	NA	NA	NA
ASV_9462	Eukaryota	Oomycota	Peronosporales__c	Peronosporales	NA	NA	NA
ASV_9463	Eukaryota	Oomycota	Pythiales__c	Pythiales	NA	NA	NA
ASV_9466	Eukaryota	Cnidaria	Hydrozoa	NA	NA	NA	NA
ASV_9467	Eukaryota	Chrysoparadoxa__f__o__c__p	Chrysoparadoxa__f__o__c	Chrysoparadoxa__f__o	NA	NA	NA
ASV_9468	Eukaryota	Chlorophyta	Mamiellophyceae	Dolichomastigales	NA	NA	NA
ASV_9469	Eukaryota	Rhodophyta	Florideophyceae	Ceramiales	NA	NA	NA
ASV_947	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9470	Eukaryota	Arthropoda	Insecta	Coleoptera	NA	NA	NA
ASV_9471	Eukaryota	Arthropoda	Insecta	Lepidoptera	NA	NA	NA
ASV_9472	Eukaryota	Cnidaria	Hydrozoa	Siphonophorae	NA	NA	NA
ASV_9474	Eukaryota	Discosea	Flabellinia	Dactylopodida	NA	NA	NA
ASV_9475	Eukaryota	Arthropoda	Insecta	Diptera	NA	NA	NA
ASV_9476	Eukaryota	Raphidophyceae__p	Raphidophyceae	Chattonellales	Chattonellaceae	Fibrocapsa	Fibrocapsa japonica
